FIPS,State,County,severe_cases,food_services,economic,community,mental_health,mobile_health,overwhelm,info
26107,Michigan,Mecosta,36.08393128941074,62.831593824744516,57.406358361657574,47.0599198583543,63.37609625280858,39.14278039983117,40.333949409291876,35.76320939334638
26109,Michigan,Menominee,41.987388562731034,52.25048923679061,37.46180519792633,45.808871493803,63.86895701964195,56.55193584283028,51.13249257084873,29.7863666014351
26111,Michigan,Midland,47.847358121330736,36.505218525766466,33.18227074535654,56.95182182462026,42.95499021526419,28.161812670273584,33.490976299195474,55.87899543378996
26113,Michigan,Missaukee,47.96694933681235,52.122744074798874,52.745734198509965,39.644487932159166,52.55852721606147,66.42300755918805,54.894179894179906,27.617416829745594
26115,Michigan,Monroe,58.17750235558455,37.320613176777556,37.66608301575857,71.27947069238655,54.272667971298105,37.0112428533057,48.437160252228736,65.90019569471625
26117,Michigan,Montcalm,53.604044357469014,53.76440530550119,49.527071102413565,58.53135774857889,59.103428281510475,48.990829208395695,52.39182430963254,38.22570123939987
26119,Michigan,Montmorency,48.45618612741901,58.722004783648615,61.23527998077384,51.8521107072966,61.908385880988625,54.40696826675877,49.98369210697979,21.974885844748858
26121,Michigan,Muskegon,64.53758063347104,64.47597303761687,58.339341504446054,63.244338831422986,62.513589910850186,35.80925520893289,49.68471406827572,58.039791258969345
26123,Michigan,Newaygo,53.54968471406827,52.957164601000215,53.475297833625156,43.642251421116384,53.67833587011669,55.1590499213384,51.338153221714876,23.18166992824527
26125,Michigan,Oakland,42.49474523447127,33.17297238530115,34.330689738043745,72.41869350479918,40.34210335580198,10.123364414258855,23.06570268899036,83.235485975212
26127,Michigan,Oceana,60.61462636805103,56.97977821265493,60.44906787516737,49.04482340881558,68.84105240269623,53.93595794482175,49.76897151554686,53.69373776908024
26129,Michigan,Ogemaw,60.50409509313618,53.73178951946075,62.34764994678477,46.372658652502096,70.13118793940711,61.27355051609684,62.07961875770095,33.6105675146771
26131,Michigan,Ontonagon,34.71044429948539,61.18721461187214,51.450544168640775,50.934209300158415,52.25411321301733,51.28832354859752,49.40929187504529,57.89302022178735
26133,Michigan,Osceola,52.368268464158874,60.24407479886932,53.28646959865417,30.449165967756965,59.4513299992752,64.13030965810982,56.172537508153944,13.739399869536856
26135,Michigan,Oscoda,57.50525476552875,61.67916938464884,64.4779757613211,36.352623241077254,64.79669493368124,71.37389202256244,66.01888091614117,22.17873450750163
26137,Michigan,Otsego,49.74632166412988,47.110784953250715,39.744910220757376,42.68474513092909,64.19873885627311,31.113541306933733,39.491374936580414,55.772994129158505
26139,Michigan,Ottawa,37.37950279046169,33.62143944335725,20.645792563600782,48.455409561084714,40.30948756976154,14.703963777291737,22.979633253605858,72.32550554468362
26141,Michigan,Presque Isle,44.90468942523738,60.850184822787554,47.920314484842244,25.475258596589317,50.742915126476774,64.0324622999885,53.079473798651875,23.956294846705806
26143,Michigan,Roscommon,52.75059795607741,70.0369645575125,67.78590311394926,37.890224582983876,61.864898166268034,46.11008787076475,54.599731825759214,63.25831702544031
26145,Michigan,Saginaw,68.10900920489962,61.635681669928246,62.97249974250695,57.58317025440313,58.55258389504965,38.20075975595718,48.55584547365368,53.10665362035225
26147,Michigan,St. Clair,57.46176705080814,43.84105240269624,51.20935901397328,72.52120026092629,61.05312749148367,42.19331568243736,43.72961513372473,41.50358773646445
26149,Michigan,St. Joseph,60.65630209465825,51.08991085018483,45.016651217083805,45.36389898425123,61.53511632963687,61.11814588849238,54.71026310067404,30.267449445531636
26151,Michigan,Sanilac,46.82177284917011,50.25277234181343,48.925395680983286,49.387289162240236,53.88127853881278,56.75242699819654,50.535442487497285,35.51859099804305
26153,Michigan,Schoolcraft,40.394651011089366,67.8979125896934,62.346791636625824,59.26288323548599,63.742117851706894,45.075975595717736,42.008226426034646,60.81213307240705
26155,Michigan,Shiawassee,57.351235775893315,45.955642530985,36.35458509286916,58.54533594259621,61.02413568166993,44.507117915659414,47.68518518518518,34.85812133072407
26157,Michigan,Tuscola,49.217221135029355,51.323657316808,48.667902633295576,46.987699189264745,55.78749003406538,42.81685276850467,44.97173298543162,38.52739726027398
26159,Michigan,Van Buren,58.445676596361515,45.58599695585997,51.35613005115528,60.47432671698816,61.54961223454374,50.573654119181924,49.607704573457994,55.24298760600131
26161,Michigan,Washtenaw,35.98608393128941,39.647205914329206,40.96542726679713,50.689590904855095,44.861201710516774,6.008978934039369,20.292454881495978,76.6470971950424
26163,Michigan,Wayne,73.30760310212364,65.36203522504891,77.94314553507056,78.2755567980617,64.32920200043488,38.543225509381834,50.43759512937596,75.366927592955
26165,Michigan,Wexford,51.665217076175985,57.59132420091325,51.060013046314424,52.70711024135682,65.04312531709792,46.27892252791527,47.968761324925715,31.18884540117417
27001,Minnesota,Aitkin,42.22838298180764,43.91987388562731,55.50262642908642,34.47255614574597,37.87055156918171,41.90744791067112,43.84920634920635,29.09328114807567
27003,Minnesota,Anoka,42.17764731463362,30.99586866710154,19.3231366086449,71.3074270804212,39.740523302167134,17.718046122558608,27.510509531057476,84.36888454011742
27005,Minnesota,Becker,35.23954482858593,37.910415307675585,33.366807429532734,32.571521759388695,29.553526128868597,29.335021679904838,31.784083496412258,39.138943248532286
27007,Minnesota,Beltrami,40.94187142132347,54.40584909762992,57.69131733443198,48.136240797688934,45.7744437196492,31.361996853535935,36.32130173226064,53.66112198303979
27009,Minnesota,Benton,39.87098644632892,33.66764514024788,37.30473443883682,53.15208275090858,37.21461187214612,34.48064157169717,40.17721243748642,52.747879973907374
27011,Minnesota,Big Stone,29.743784880771184,37.4782561426397,29.741305318089744,13.188426055353645,12.564325578024208,29.020375273397033,29.13314488656955,39.770874103065886
27013,Minnesota,Blue Earth,42.201203160107276,39.100891498151775,35.30058021766746,40.69751188146492,34.61259694136407,14.721230958136678,24.239870986446327,63.396934116112206
27015,Minnesota,Brown,29.91229977531347,31.05566427484236,17.105263157894733,29.05833566303234,25.088787417554542,20.93645677449062,27.24686526056389,50.6686236138291
27017,Minnesota,Carlton,37.736464448793214,33.37953903022395,31.545473272221653,39.12030565650918,31.293034717692255,30.95142166455624,32.78973689932594,31.213307240704502
27019,Minnesota,Carver,28.14379937667609,21.3823657316808,14.944038177635868,53.96747740191967,30.006523157208086,5.969648133225893,14.71153149235341,71.15133724722766
27021,Minnesota,Cass,43.96970355874465,51.49760817569037,52.608404573076506,25.892274718106417,35.960716097702395,44.484095007866166,52.02761469884759,44.70808871493803
27023,Minnesota,Chippewa,39.94890193520331,31.126331811263313,19.517973014728604,10.369490261858168,15.064869174458215,29.948965887724952,33.30162354134957,55.838225701239395
27025,Minnesota,Chisago,27.631006740595783,22.40976299195477,16.319909362447213,63.79647749510763,35.319272305573676,21.589731783124208,28.93835616438356,57.02054794520548
27027,Minnesota,Clay,36.25063419583967,28.120243531202433,30.654547327222165,40.41095890410959,32.64840182648402,23.037297110625072,31.772305573675435,66.99282452707111
27029,Minnesota,Clearwater,33.04885119953613,53.50076103500761,56.67250317574759,22.465287484856958,23.23693556570269,38.333141475768386,39.624556062912234,49.55968688845401
27031,Minnesota,Cook,19.10741465535986,38.782887584257445,36.96913516668383,14.721367999254497,19.06573892875263,22.998925597636315,28.62488222077263,53.212654924983696
27033,Minnesota,Cottonwood,49.45096760165253,44.3601869971733,30.158444055343843,14.462771409933836,14.956149887656736,43.325275315605694,42.953178227150836,40.916503587736464
27035,Minnesota,Crow Wing,40.92737551641662,29.41400304414003,37.13049747656814,41.65268847264934,33.789954337899545,22.038678485092667,33.01170544321229,55.675146771037184
27037,Minnesota,Dakota,38.16952960788578,26.75581648184388,19.279362790537988,59.91519895629486,34.898891063274625,11.669736387705768,22.224034210335578,81.98793215916503
27039,Minnesota,Dodge,33.48735232296877,21.35246792781039,17.157620077591236,32.646072127481126,28.274262520837862,24.489658877249525,28.80789302022178,49.510763209393346
27041,Minnesota,Douglas,34.65789664419801,29.35692541856925,22.66282143715453,18.40462212282173,18.348191635862868,23.387437166647484,28.362143944335727,40.23972602739726
27043,Minnesota,Faribault,37.50271798217003,37.89138943248532,29.178253853812613,19.571801323269035,23.751540189896353,32.884386631364876,32.621222004783654,36.79060665362036
27045,Minnesota,Fillmore,26.60179749220845,23.79865188084366,23.276513200810246,16.764514024787996,28.064071899688336,37.983001419745975,36.88301804740161,42.84898891063275
27047,Minnesota,Freeborn,52.26498514169747,41.05512067840835,28.871837127064236,38.647376758922746,24.98369210697978,38.580637734545874,38.405994056678985,51.90802348336595
27049,Minnesota,Goodhue,36.359353482641154,26.320939334637966,24.99141689841041,35.62109775417016,25.588896136841342,23.660834196692377,30.494853953758067,47.50489236790607
27051,Minnesota,Grant,37.421178517068924,33.79810828440965,32.393483709273184,19.56248252725748,13.144161774298762,41.50358773646444,42.93596434007392,34.54827136333986
27053,Minnesota,Hennepin,37.03522504892368,36.07849532507066,36.190647852507986,46.46351691361476,29.32521562658549,7.696366217719965,22.654381387258095,75.29354207436398
27055,Minnesota,Houston,23.37283467420454,24.63035442487497,12.810279122463694,29.29363526232411,23.79865188084366,21.66167836997813,26.971443067333478,50.366927592954994
27057,Minnesota,Hubbard,28.73631948974415,42.335290280495755,40.36375184536685,32.20342931693225,31.07922012031601,29.83385134875868,34.349858664927154,60.779517286366605
27059,Minnesota,Isanti,34.24113937812568,25.92411393781257,28.184330689738037,52.9191128506197,37.88504747408857,23.547638233375537,28.302348336594907,47.01565557729941
27061,Minnesota,Itasca,44.06936290497934,42.196673189823876,45.28959384763277,31.991426707669373,39.01210408059723,35.05909213000269,40.35116329636878,41.13666014350946
27063,Minnesota,Jackson,31.649996376023775,29.696673189823876,17.818518899989698,14.127294753517846,14.282090309487572,40.36203522504893,43.91262593317388,45.98825831702544
27065,Minnesota,Kanabec,34.09074436471696,34.3308327897369,44.20640642702647,38.463330537694524,38.968616365876635,39.02862514868961,36.323113720373996,16.275277234181342
27067,Minnesota,Kandiyohi,44.71624266144814,43.49315068493151,36.72022522058572,33.07706644301556,20.348626513010075,23.380722151874448,28.074037834311806,60.46966731898239
27069,Minnesota,Kittson,24.112125824454594,33.07784300934986,19.499948501390463,15.115087130742708,13.303616728274262,45.111469245232335,43.91081394506052,33.54533594259622
27071,Minnesota,Koochiching,35.38631586576792,43.81387258099587,48.952861606069966,22.37442922374429,30.564615496122343,45.937416062315336,49.07679205624411,41.1692759295499
27073,Minnesota,Lac qui Parle,27.723418134377038,30.832789736899326,21.336732241562814,11.704407790513468,13.010074653910273,33.899313149917496,30.207653837790826,33.81441617742988
27075,Minnesota,Lake,24.744509676016527,24.26070884974995,23.727984344422705,28.53648308638524,17.177647314633614,24.440735198188868,26.935203305066324,54.66405740378343
27079,Minnesota,Le Sueur,33.74827861129231,25.557186344857573,24.200054931850172,46.44953871959743,25.121403203594983,32.801887878439054,36.43092701311879,59.377038486627534
27081,Minnesota,Lincoln,24.606798579401318,30.115242444009567,19.944553163731246,14.954337899543383,13.473943610929915,43.5180921683742,38.79647749510763,19.748858447488587
27083,Minnesota,Lyon,38.602594766978335,37.50543596434008,30.700037765646996,28.175379740937473,22.20772631731536,20.32539043014466,25.647785750525475,58.48825831702544
27085,Minnesota,McLeod,35.52040298615641,29.620569689062844,18.39616163696914,29.87140061504054,23.070232659273756,22.307279076013966,26.889903602232373,53.35127201565557
27087,Minnesota,Mahnomen,52.02761469884758,67.2211350293542,62.30816767947266,52.78632000745503,50.924113937812564,68.26388089482369,61.02957164601,21.395955642530986
27089,Minnesota,Marshall,35.27216061462637,34.749402043922586,26.79558485254231,18.476842791911285,12.702036674639416,48.56394612639576,48.71439443357252,38.869863013698634
27091,Minnesota,Martin,44.32666521707617,38.31267666884106,36.4816149963951,20.4128226633119,20.127563963180396,31.820536433751585,33.2182720881351,42.53913894324853
27093,Minnesota,Meeker,33.84250199318692,31.577516851489456,24.045559103237547,27.730407231385705,28.999057766181057,35.38333141475768,34.480321809088935,35.43705153294194
